"","binary","title","description","channel","id"
"47",0,"Man abandoned at birth by mom uses genetic genealogy to look for biological parents","Iraq war veteran Ben Tveidt was able to find his biological father, also a decorated veteran, who said he didn't know he had a son.","ABC News","d6OUPrh0EfQ"
"48",0,"Abandoned 'Manger Baby's' Journey to Find His Family 44 Years Later","DJ Williams was found in a Houston church's nativity scene in 1971 and asks investigative genealogist Pam Slaton for help.","ABC News","o0zx-NqfOlo"
"49",0,"Half-Sister, Brother Learn They Were Both Abandoned as Babies: Part 2","In a search for her parents, Janet Barnicoat found her half-brother Dean Hundorf, who was also abandoned as a newborn.","ABC News","vA1G4HqK_PU"
"50",0,"Man left in alleyway as an infant searches for birth parents: Part 1","After his adoptive parents died, Bill Gillespie, now 53, began digging in his past and he was not prepared for what he found.","ABC News","qpYFMwRRnhs"
"51",0,"A high school cheerleader and football player's tumultuous relationship: 20/20 Sep 14 Part 1","Emma Walker's friends say her then-boyfriend Riley Gaul became aggressive in the way he spoke to her.WATCH THE FULL EPISODE OF 20/20:https://bit.ly/2MFiUbW","ABC News","tbNJEWkE00Q"
"52",0,"After breakup, teen claims he was kidnapped and left in ditch: Part 2","And while home alone, Emma Walker is scared by unknown man in black ringing her doorbell.WATCH THE FULL EPISODE OF 20/20:https://bit.ly/2MFiUbW","ABC News","6GHrcHGku0c"
"53",0,"Peaceful protests seen across Los Angeles, OC, over George Floyd's death | ABC7","Protests in Hollywood, Van Nuys, and more across Southern California. ABC7 Los Angeles is bringing you live continuous coverage of various protests taking place today across Southern California, after protests over the weekend turned into looting and vandalism. https://abc7.la/2yQ6GfJ","ABC News","MGwQZfrdl8Y"
"54",0,"Protests held in Hollywood and throughout Southern California | George Floyd death","Multiple protests were held in Southern California, including Hollywood, Northridge, Brea, downtown L.A. and Manhattan Beach to protest the death of George Floyd. Latest details, coverage here: https://abc7.com/community-events/liv...","ABC News","QAy57II9voo"
"55",0,"Chase suspect leads dangerous three-hour pursuit in LA County I ABC7","Authorities chased a domestic-violence suspect for more than three hours through LA and Orange counties Details: https://abc7.la/2XGEMtiDon't forget to subscribe to our channel. Facebook: http://abc7.la/2fAUSCp Twitter: http://abc7.la/1fb5GjS Instagram: https://abc7.la/2Kz2VMP","ABC News","XwU5Y-ewi0o"
"56",0,"Best & worst moments from San Francisco Bay Area protests","From San Francisco to San Jose and everywhere in between, demonstrators marched to protest the death of George Floyd amid civil unrest across the Bay Area and U.S. Latest here: https://abc7ne.ws/2Xg3YJz#georgefloyd #blacklivesmatter #protest #california","ABC News","RVYYlBf138U"
"57",0,"Damaged Babies & Broken Hearts: Ukraine's commercial surrogacy industry | Foreign Correspondent","Ukraine is the new ‘go-to’ destination for couples desperate to be parents. But our investigation uncovers an industry out of control that exploits surrogate mothers and leaves babies abandoned.With international surrogacy now banned in Thailand and India, a thriving industry has sprung up in Ukraine, attracting heterosexual couples from around the world, including Australia.  But how much do would-be parents really know about the business which delivers their baby?  In Motherland, Europe correspondent Samantha Hawley goes behind the slick surrogacy websites and glossy brochures to expose the industry’s dark underbelly.  In a 6-month investigation, Foreign Correspondent meets those caught up in Ukraine’s baby business and uncovers an industry with few rules and fewer scruples.  The new parent  “It was a reckless decision to make, because we didn’t have all the facts,” says English woman ‘Kate’ who turned to surrogacy after an illness left her unable to have a child. When the birth of her baby boy in Ukraine went badly, Kate couldn’t get him the urgent medical help he needed. She realised she was out of her depth. Now she worries about the long-term health effects on her baby.  The surrogate mother  “They don’t treat you as a human being,” says one birth mother, who signed up as a surrogate to feed her family after the war with Russia left her homeless.To earn a small fee, she endured forced terminations, caesareans and callous treatment at the hands of her agency. “Surrogate mothers…we’re just a flow of incubators,” she says.The abandoned child  We tracked down a little girl living in a children’s home in south-east Ukraine. She had been rejected by her American parents and was stateless and an orphan.  This is a common story, says Ukraine’s Children’s Ombudsman, who has reports of at least 10 children left behind by the parents and agencies who ‘commissioned’ them.  “This is an immoral business,” says the Ombudsman. “It does harm.” The businessman  And we put hard questions to the owner of one of Ukraine’s biggest surrogacy agencies, a man who was recently under house arrest facing charges of child trafficking and tax avoidance.Join us for this gripping and gut-wrenching tale. Read More Here: https://ab.co/2MqGa1oAbout Foreign Correspondent: Foreign Correspondent is the prime-time international public affairs program on Australia's national broadcaster, ABC-TV. We produce half-hour duration in-depth reports for broadcast across the ABC's television channels and digital platforms. Since 1992, our teams have journeyed to more than 170 countries to report on war, natural calamity and social and political upheaval – through the eyes of the people at the heart of it all.Contributions may be removed if they violate ABC’s Online Terms of Use http://www.abc.net.au/conditions.htm (Section 3). This is an official Australian Broadcasting Corporation YouTube channel","ABC News","0euVSmfVcWc"
"58",0,"Vietnam Refugee Becomes U.S. Navy Captain","Commander Le was rescued by a Navy ship after fleeing Vietnam at the age of 5.  For more, click here: http://abcnews.go.com/WN/PersonOfWeek...","ABC News","yDF326-A5H8"
"59",0,"Ukrainian Surrogacy Backlash | Foreign Correspondent","Ukraine has become a go-to country for couples seeking overseas surrogacy.Many Australian clients have used the Lotus agency to access Ukrainian surrogates. Two couples are warning prospective parents to do thorough research before signing up.Read more here: https://ab.co/2P7LJUVAbout Foreign Correspondent: Foreign Correspondent is the prime-time international public affairs program on Australia's national broadcaster, ABC-TV. We produce half-hour duration in-depth reports for broadcast across the ABC's television channels and digital platforms. Since 1992, our teams have journeyed to more than 170 countries to report on war, natural calamity and social and political upheaval – through the eyes of the people at the heart of it all. Contributions may be removed if they violate ABC’s Online Terms of Use http://www.abc.net.au/conditions.htm (Section 3). This is an official Australian Broadcasting Corporation YouTube channel","ABC News","Z-u-rzRAaWk"
"60",0,"How this mum was duped into smuggling drugs — An Innocent Abroad: Part 1 | Australian Story","When Queensland mum Yoshe Taylor logged on to an internet dating site, she never imagined the devastation that would unfold.She thought she’d found a friendship and a business opportunity when she exchanged messages with a Nigerian-national living in Cambodia who called himself Precious Max.Desperate for security in her life and a steady income, she was hooked and visited Precious Max in Cambodia several times.But it was on her third visit that it all came undone and the web of lies unravelled.Yoshe was arrested at the airport in Cambodia in 2013, after she was found to be unwittingly carrying 2 kilograms of heroin in the lining of her backpack.Sentenced to 23 years in a Cambodian prison, Yoshe was helpless and largely forgotten.  Six years later, she shares her story for the first time. This is part 1 of a two-part story. Episode two will be posted August 19, 2019.For Part 2, click here: https://youtu.be/wseW9hhI36URead more here: https://www.abc.net.au/news/2019-08-1...About Australian Story:Putting the ""real"" back into reality television, Australian Story is an award-winning documentary series with no narrator and no agendas — just authentic stories told entirely in people's own words. Take 30 minutes to immerse yourself in the life of an extraordinary Australian. They're sometimes high profile, sometimes controversial, but always compelling. It’s television guaranteed to make you think and feel. New episodes are available every MondaySubscribe to us on YouTube: http://ab.co/1svxLVEFollow Australian Story on Facebook: https://www.facebook.com/ABCAustralia...Twitter: https://twitter.com/AustralianStory","ABC News","HIk_SxVemo0"
"61",0,"An online love scam that jailed a mum for five years — An Innocent Abroad: Pt 2 | Australian Story","Left alone in a Cambodian prison, Australian mother-of-two Yoshe Taylor had all but given up fighting for her release.""I actually thought the death penalty was a much better idea than being in jail for 23 years,"" she says.The local court rejected Yoshe's claims that she was set up by a drug syndicate via a dating website and she was concerned for her children's ongoing welfare.It wasn't until a group of lawyers joined forces that the tide started to turn in Yoshe's favour. The lawyers discovered that three other Australian victims had been scammed by the same drug syndicate and then released — but that somehow this evidence hadn’t been shared in time to rescue Yoshe from serving six years in jail.Now back in Australia, Yoshe is sharing her story for the first time, in a warning to others about the perils of online romance.This is a two-part Australian Story. Check out part 1 on our Australian Story playlist. https://bit.ly/2P3Z6FF Read more here: https://www.abc.net.au/news/2019-08-1... About Australian Story:Putting the ""real"" back into reality television, Australian Story is an award-winning documentary series with no narrator and no agendas — just authentic stories told entirely in people's own words. Take 30 minutes to immerse yourself in the life of an extraordinary Australian. They're sometimes high profile, sometimes controversial, but always compelling. It’s television guaranteed to make you think and feel. New episodes are available every MondaySubscribe to us on YouTube: http://ab.co/1svxLVEFollow Australian Story on Facebook: https://www.facebook.com/ABCAustralia...Twitter: https://twitter.com/AustralianStory","ABC News","wseW9hhI36U"
"62",0,"How China is creating the world’s largest prison | Four Corners","Tell the World: Exposing how China is creating the world’s largest prison.Four Corners uncovers disturbing evidence of how China is effectively operating the world’s largest prison. It’s a remote corner of the world, but what is taking place in China’s Xinjiang province is nothing short of breathtaking. Today its Uyghur population is being systematically rounded up and detained, with estimates of as many as a million citizens being held in re-education camps.Even those still left in their homes are being monitored. The communist regime is using cutting edge technology, mass surveillance tools and artificial intelligence to control an entire population.By piecing together witness accounts from Australian citizens caught up in the Chinese Government’s campaign, along with satellite imagery analysis and official documents uncovered online, the truth about what is occurring in Xinjiang is laid bare.We have uncovered evidence of detainees being forced to work in factories with implications for Australian companies doing business in the region.We also reveal concerning evidence about Australia’s links to China’s dystopian surveillance state and the tools used to racially profile its own citizens.The events unfolding in China are creating heartbreak for Uyghurs in Australia.They have stayed quiet for fear of provoking the authorities into punishing their relatives. Now, in desperation they are breaking their silence to tell the world what is going on.---------------------Watch more Four Corners investigations here: https://bit.ly/2JbpMkf You can also like us on Facebook: https://www.facebook.com/abc4corners/ Follow us on Twitter: https://twitter.com/4corners And sign up to our newsletter: https://www.abc.net.au/4corners/newsl...---------------------This program features contributions from:Nurmuhammad Majid, East Turkistan Australian AssociationAdam TuranSadam AbudusalamuNurgul Sawut, Australian Uyghur AssociationProf James Leibold, ethnic policy in China, La Trobe UniversityDr Darren Byler, anthropologist, University of WashingtonAlmas NizamidinNathan Ruser, Satellite analyst, Australian Strategic Policy InstituteDr Adrian Zenz, Independent researcherHayrullah MaiGulnur IdreisCheng Jingye, China's Ambassador to Australia","ABC News","t-axd1Ht_J8"
"63",0,"Airbnb Home Rental Nightmares","From stolen property to trashed apartments, what renters can do to protect themselves.","ABC News","PfDAEF02tp0"
"64",0,"The deals the 'Shark Tank' sharks regret never taking: Part 2 | ABC News","Mark Cuban says one deal he regrets not doing was with John Tabis' Bouqs Company.SUBSCRIBE to ABC NEWS: https://www.youtube.com/ABCNews/Watch More on http://abcnews.go.com/LIKE ABC News on FACEBOOKhttps://www.facebook.com/abcnewsFOLLOW ABC News on TWITTER:https://twitter.com/abcGOOD MORNING AMERICA'S HOMEPAGE:https://gma.yahoo.com/","ABC News","Q-2Ozkiok4s"
"65",0,"Neighbors From Hell | 20/20 | ABC News","Our Matt Gutman went on the trail to investigate and confront a Florida man who allegedly harassed his neighbors with eggs, rocks and fire. These neighbor are ruining their peers lives one day at time. From Deer carcasses in the yard, fires in the lawn, to SWAT teams making house calls these folks have taken bad neighbor to new heights.SUBSCRIBE for the latest news and updates from ABC News ► http://www.youtube.com/subscription_c... To read the full story and others, visit http://www.abcnews.com Watch more news stories from ABC News!More from 20/20  ►  https://www.youtube.com/watch?v=eKfGh...Similar stories from ABC News  ►  https://www.youtube.com/watch?v=liUOE...--To read the full story and others, visit http://www.abcnews.comFollow ABC News across the web!Facebook: http://www.facebook.com/abcnews Twitter: http://twitter.com/ABCInstagram: https://instagram.com/ABCNews/ Watch as criminal investigations unfold, and witness the technology that helps the real life crime scene investigations (CSI) bring criminals to justice. Watch the stories of ordinary crime and the work of criminal masterminds. Advance through the justice system and the aftermath that follows a high profile investigation. From the start to finish ABC News is your source for the breaking stories of the rising crime rate in our nation. Stay informed on the latest crime news with abcnews.com.20/20 , with the help of Elizabeth Vargas and David Muir, combines hard hitting investigative reports, compelling human interest pieces, and newsmaker interviews. A staple of primetime television on Friday nights for over 3 decades, 20/20 has remained a leader in American TV news magazines broadcasting on ABC. The in-depth story packages can be seen Friday nights at 10|9c.Make ABC News your daily news outlet for breaking national and world news, broadcast video coverage, and exclusive interviews that will help you stay up to date on the events shaping our world. ABC News’ show roster has both leaders in daily evening and morning programming. Kick start your weekday mornings with news updates from Good Morning America (GMA) and Sundays with This Week with George Stephanopoulos. Get your evening fix with 20/20, Nightline, and ABC World News Tonight with David Muir. Head to abc.go.com for programming schedule and more information on ABC News.","ABC News","RCkNCOA5u-g"
